Hour,Month,DayOfWeek,Ontario Demand,Market Demand,HOEP,toronto_humidity,orillia_humidity,oshawa_humidity,mississauga_humidity,pickering_humidity,brampton_humidity,sarnia_humidity,guelph_humidity,ottawa_humidity,burlington_humidity,thunderbay_humidity,kingston_humidity,vaughan_humidity,markham_humidity,london_humidity,brantford_humidity,peterborough_humidity,niagarafalls_humidity,barrie_humidity,brockville_humidity,hamilton_humidity,cornwall_humidity
3,4,0,18712.432560477428,13683.583450636444,10.869211848818795,76.79045508813641,93.07953534618649,40.559038319090575,71.26443289815394,64.24469163732404,67.7487190092771,94.18807432865356,42.75232980890062,85.14195615790425,66.071042798732,97.18049771574816,93.42115755501243,100.48359231789313,74.65768632133707,75.58139775276746,26.620119615437257,82.39109904958599,64.800026833573,66.58916120740564,82.67005343181891,57.4334103198325,75.27548133113673
11,11,4,14808.200908521652,16111.834104287327,6.253495992651229,94.70406296931016,94.2259626067659,76.19898555785396,70.32353809308539,25.791298923053123,66.06932945235894,94.74465421362375,89.61261040399184,88.56860527965875,49.87711851957046,103.28140497477125,99.57276123901529,43.116249551741724,87.6801039476498,86.76638556658685,95.25550242507136,58.0591516117764,63.76575348434513,89.2485119305381,36.17164703542003,90.4873316761346,94.46648651075263
19,10,2,14758.530829146883,20463.96750614719,14.465726481732144,78.88623706598916,42.03576960797054,71.03991641945652,55.40820663767966,76.15521814467805,43.566563426295296,83.5627191005154,82.73860369675192,47.04986802956251,54.89777458279215,86.02866682896838,50.36480213336664,43.89687072417659,67.93910716958474,81.60895129574237,60.038853039074944,81.0314348738823,83.37987997904466,70.59233662839317,77.6509336711612,80.22944137624066,61.85505369010789
6,8,0,18861.30947336959,16292.097128622523,53.202477922979604,93.12993249668381,77.77565477292896,90.49226651797012,90.49049658694302,47.62877721160008,90.00375404651221,73.46858341925261,44.72716936379975,72.40967792140361,47.21905118674764,81.31656736040203,88.90518495073266,82.46273369069434,79.40614008228931,92.97444837376753,24.752007969257086,87.07948250585187,80.79533007833963,80.75376184894711,78.49130968014744,93.75354535822997,66.51081054369267
13,1,2,17718.19636154201,23360.435467509622,-0.9429241942590257,64.87886426329044,77.20114616535685,100.31265423254013,18.286291482209325,85.39028694079336,75.29668967512185,89.37488140185089,95.09050448711537,93.64008338824472,49.60848989486761,88.9651439749112,87.36184013010542,90.98909918383397,77.44454027049166,93.25130878402231,92.49641420439828,72.49602498751223,40.75668796876068,62.4500005091969,49.26555194113687,95.43034012372512,79.99674168426678
15,8,4,20013.28076225352,17524.46699779342,-5.702749492800271,39.4160487987248,77.99761255379592,87.55871223911129,90.42421402870812,99.21030143929129,83.02966516002945,89.08560435757879,96.00047347654335,61.01987517336749,97.10473105792613,77.31685504771532,46.960932070079224,97.60966021514034,76.8250802170022,67.15439891183648,66.4813030554371,51.7495699300517,54.60765075607858,88.09462042447633,68.43466082055292,89.53120243338603,50.739996866654785
18,10,1,17734.70714667921,15250.331026607302,3.3363611523615546,80.6840718304454,53.66409318248124,83.27020680591647,58.96868421719011,88.32408513094403,86.69750876852068,90.31020790226489,72.70649692560032,55.43275967111061,66.61472680135908,82.33185526035284,96.93463667739844,93.80910102658005,56.233896157465956,90.63258692101601,65.59207254395493,96.40771695953035,52.47822075605688,87.83899854162634,96.46168647878781,41.45658383454171,87.05370364445886
12,10,5,12332.33899627044,22692.111471572414,9.334764664118381,73.35924094029417,62.82892472642702,100.68644848486464,43.577015177459685,97.75478055690695,96.96971119839176,30.48264322355117,57.060740839801525,47.882420033337596,73.49383084468161,89.4490323537982,75.49346986688101,79.74601586841904,70.86293599089396,62.51030128330713,87.70734549035845,83.39484654958973,73.12598638319132,85.33723021557523,53.54787727272904,79.51623364470935,88.48255687533404
7,9,1,14559.475511075258,16940.705092155873,45.48544160448336,75.22585985732542,90.48741797075535,54.96113143966635,62.9352167027532,99.22611419426738,44.80565806246954,65.73366035840738,70.24832792373377,97.88561780968715,77.89281103247107,34.163479860794475,31.799952447845243,32.3166506213393,80.64090406611439,83.88567145983434,99.54443289261735,92.27922250121108,42.718177380866585,50.58313661532249,82.00588672235403,86.00451150297943,100.08071499318459
18,11,0,16644.38023782473,17680.376908352937,3.218502493578655,58.41465801539878,60.277059740246095,53.88122195108364,50.03124645342207,75.4323371600776,50.3914947827993,69.46679960325245,68.09882879784882,58.87201719230699,65.1289796388904,92.60664814415401,72.18403658786144,76.01253436388238,67.98588586156167,84.03077090812599,60.65353374765877,75.74941668083122,51.67063192742809,79.334223596304,87.37723906961651,65.90186109668149,93.86502198096859
3,9,2,12902.293322971636,18338.717364190827,2.003664940675203,55.63170478719984,84.11680040243988,81.86010114588477,52.997253477496486,94.11545420345425,93.46399030606166,58.645581955246264,82.43835974692568,64.587054241488,80.78867281964088,65.77202285307159,90.62603091350486,76.92232675347553,84.43876507235393,75.40105777250564,81.45606219316866,89.44317702691055,93.18025324525826,55.45066675327459,41.37781537340954,90.07937745468043,82.22941619561179
18,7,0,19067.667128190787,19026.926138219776,-9.682232844679035,60.39580974040164,95.57018457664631,59.95167233454787,75.4461477271791,77.79722332164857,36.13965525059503,85.85366342069317,76.53489432978832,62.67123223084101,51.20582165382606,104.03989990288204,96.43508547926139,52.50693571342435,56.60511067088014,64.85855301291572,68.20833830951591,96.7606481358492,97.92685115471302,91.18459670453376,70.02786891731449,53.36372192839877,78.54525618402145
17,5,4,17850.29783911098,14047.58551357135,33.42328283843453,66.13848231216718,60.35913056854551,69.53328713233746,49.00980789405448,66.20448366465126,69.41290956523103,91.12344388965093,55.01351611213838,90.69507363093565,69.47978840998537,101.65704473410811,87.4694593432625,37.741722644120394,63.03826100916947,96.15892223602314,54.71631326829285,94.86318827819525,82.85972919442703,87.09119713287745,73.56416845430044,64.16455799873297,51.67930953612854
4,2,1,17132.600818949857,19470.04977298096,37.79092205599358,48.10492038070856,92.34681896618366,84.25452572755852,44.37462538619354,79.00891526756877,94.02866107306784,91.26464072227294,66.86323862600867,91.28169095210797,85.71369749930759,70.15133795646256,92.09302510833442,98.27950910975235,32.84071578701258,72.55836376860262,97.81384045741676,56.584560887401544,75.1822138287592,86.8955614586243,85.93564193645395,37.778074762122635,92.64507742767356
14,12,4,19507.24201876529,16876.17348873622,25.186944787973637,82.68660142936673,80.63126602702407,57.03439196658723,35.29007290507205,95.58870386378094,85.1954341729903,73.2625209562723,90.03280108224321,63.30338599508559,85.2995897793261,92.7496300988794,85.25572108624634,53.01528374223827,77.97382517394657,97.80077832597227,57.50413406767609,99.11030020771781,57.64912475062358,50.44778622838583,97.8931730181783,64.18457468956016,60.35684320391245
14,7,6,13134.786745256422,16403.63336287116,-3.980623212400591,52.53306257176783,71.77120698019914,38.88198426046413,73.98467963860591,86.82930361665107,77.7779819168126,73.31770623987315,91.66902263829198,93.81464701716934,89.51527955367455,62.80537289923838,52.80804015929828,91.72989701982868,80.63707054815791,79.44505947857905,62.791745056023785,77.56390226977688,60.91951971835258,56.666581563674406,82.6121771632196,47.3208284638417,17.559845865607645
22,4,6,15763.319278331875,16466.992058191518,0.5306341893353647,56.43714115941956,45.040119595400874,94.98873433895866,69.21818921189966,33.91935516317809,71.79418836945521,83.51283668043182,78.85936412449922,92.93440402640415,74.04373804920203,94.82349802311036,80.3722388919622,67.50972536472246,70.8064269447233,92.54652326947799,98.44188586519687,24.626886852116392,96.02713782811334,93.3944194295622,63.244043042985524,50.96789055753982,85.30781953939177
18,1,6,17305.735160261305,21408.088872073564,8.306237977933193,67.68958537839472,59.154208142576366,60.135318016177926,81.90124311518483,71.55597043951617,53.64543861794215,60.66199220261763,85.67133967535088,89.80721368888435,88.39353009723402,98.1385576680736,95.468802103129,64.67846533566782,52.23759648678383,69.7015298466163,92.66653421544457,87.9385443606563,86.89809322080278,97.3191607131198,65.96519815650686,82.7149835408516,65.16572423638294
15,7,3,13156.091220009532,14572.559074073155,30.26854101282068,38.931484244461664,71.32757709022295,83.95310753641387,80.30013885741774,76.6556983668824,58.64371573508131,68.95006172333461,75.45901716718532,70.07364838525379,90.48502246139147,78.03381115288305,68.87475375238213,56.29465713970968,63.49746908730162,79.79282763028296,73.23622986818067,78.46220473485445,99.39602742383333,89.09525137220606,77.57983594361563,74.8388887270705,30.343104646254297
0,3,6,14489.836390767698,17209.489482892426,12.414811219919217,44.55594283545118,90.33628486927864,85.99898673310213,33.428899221084265,89.20405753218098,41.36697419136188,94.5039468733754,63.51026553012378,61.355941429919056,71.98718122151206,25.613248415583854,69.06719359181436,67.173577286509,72.7234226573073,68.72629277955227,82.41624188898753,102.38583916253621,97.06886193283788,49.79955433463357,54.53723229086321,66.6045191724553,95.36558980133279
12,1,0,14054.17306613437,18843.690627350545,20.111512241563624,70.12399488830393,66.93946677046962,60.98383434128376,54.86146721513254,66.16413405043197,64.91916584555089,48.96725109352349,64.06677023724413,77.83840267132695,57.41886957348547,67.82492294704802,99.57027985655682,97.76290055004343,71.26383118374743,84.35589631505269,94.6035915310761,88.56787619040234,70.32112446609463,80.31155369325727,77.80159801839336,86.54740772760118,57.501386932165566
6,5,3,16562.429037464244,15402.882265055008,23.727056066787416,50.20337511465868,81.82415832433223,77.96365497173026,56.12833046444371,56.60492497318503,42.71777347957252,68.38670811553709,71.45640524792435,71.55951761140393,88.09509047000202,60.48261988914562,88.39219093658542,83.92415547839255,65.71442131373395,86.80372810043758,91.34080536520297,60.895024169784065,87.4685590263533,74.81074671175675,91.1096511571439,51.851874608810604,84.7671800091174
5,3,3,13647.107679602044,17634.499810978396,28.607312949926943,68.60531329035076,79.32154932398116,59.643973716605295,50.30843405050242,51.52319232541007,70.61415430951979,77.93848178851073,84.61938847589835,96.75999190454742,76.99025832007597,68.7384801663889,91.54055273962024,90.22312189675661,21.661213231689917,61.56038819848585,94.390537628794,95.21205229341423,67.77253656238612,80.31783710612453,70.01003044243008,92.86044893537671,61.78155988576979
21,7,2,12612.193546024688,18653.918754367194,2.082595287485004,68.43694451104683,92.46839246506057,75.80307630783304,54.075042989518906,73.9451569922827,60.684007331598394,62.66696315287562,85.55265733830744,95.883822733519,65.86715615501029,74.03000726962267,66.54763429014338,97.52016378256141,75.21698520660237,96.77549873233485,92.49251887945897,55.88448543066487,69.77358588837306,40.91218939465117,83.51111533988907,60.33048682278175,36.82150167396083
19,10,0,15259.72755836255,17754.59683537691,7.746877481653491,47.47838779410204,82.16306622836352,83.83630190277496,61.300302303957494,56.60792229078184,68.6183374429239,91.91027530559809,90.74899808633776,75.8476411921839,84.7627952286047,81.16637512392415,41.38315493198615,79.19989378820095,69.55780965341016,85.45682056191127,85.57757648963994,102.5323885301598,87.12250408500228,65.93524120712617,55.6017034611042,97.6751274214862,87.65625004171117
23,10,5,16512.673847036505,12702.248659195806,-7.032359343156935,79.55233781734465,86.55104091173182,57.067731743290715,52.21495585998926,81.8905070694715,53.60323441325978,77.48305014938694,54.207839661635134,97.5524465007997,88.56872292308383,59.8828156358543,91.29100502463831,89.63550775391158,66.60311065967089,38.80962512276867,95.7830143311693,100.08719801534176,52.33324358570308,93.27974815634303,48.94068761173511,99.01503235174937,88.37406579543239
22,10,3,16427.810123094023,21944.76905273377,32.65256796138751,22.675815499999768,70.13975641894143,81.16312003707392,96.01134064699524,102.6210226382627,74.78362437752997,65.9909441902773,73.62039446167732,71.1360405778333,62.37911793720977,99.08931393445135,56.167039358476146,66.54420429763377,86.08902240165374,84.35659820374322,90.13318501626975,66.02976870429545,75.20272812017612,92.50326371827477,93.48209638109962,83.2108816316955,48.132900964245025
16,3,0,14090.132919512207,20337.15618030405,35.36627718142243,74.33967067945976,63.90236383660337,55.494526565188664,48.891720586292266,52.636471883582985,74.71580943802921,89.05212283500515,56.900591747338616,92.40303078137839,77.49241313716892,46.097543347503766,76.58837732170404,63.54424752581556,77.53494939115248,89.49940019151059,89.78523648242859,99.95722044627043,67.74564014061316,66.2784673940332,60.593898352014875,47.55647711464291,90.84129248104487
8,3,0,17320.694555357622,15135.706384017412,24.715197539123434,65.59377740725746,75.51265767891796,65.98936203447214,41.32431293766918,98.54060471332244,58.30438406045006,67.37626091208179,88.81109626992152,95.37106666573037,83.80027240068132,91.38423644595407,76.54669603347465,31.43857385997356,48.03096129645385,77.85176034557436,49.6823506644871,81.5250330796167,83.68769949338026,78.69337773873204,97.61379931303394,72.10936932327812,65.53463436012544
23,5,1,14189.551499141342,18307.515204656567,30.66180188959658,63.53902615437792,71.41186990807515,59.22145169104728,58.54009311151142,91.94811470067717,69.04579075554115,91.67717837000849,76.14169559585625,71.5584441898083,64.47052645323299,63.240427857664436,54.665235305895436,64.04774534450377,87.34977217527417,86.87666478205004,98.59899365637155,82.3524133418417,79.00063220005502,43.83277150399203,75.7229318808881,98.48923959958142,70.49818876449389
2,4,6,15411.564423807939,14353.176497767512,6.158144076787663,75.54398964176016,82.4551853224444,50.592991538765155,22.061768964437697,51.66341708582706,67.1732466358942,45.133840508144864,82.03506560036071,70.47692760480298,77.06706424607249,57.65020026731633,82.53080545605245,59.77339361675877,91.8697609926118,99.47572720560588,61.659114660425445,100.55652482829365,75.99949754440185,57.451033674820934,96.41689478540286,78.54682475633167,54.079745609002956
22,8,6,15041.784465621671,16622.137247818275,43.31372716197531,75.73698657793084,56.229564312085714,98.62934469307417,93.81919599649028,54.15374210888891,54.03369104766277,69.22165851618351,53.8984117629054,91.3496406418065,66.37517257419242,70.25892554017027,70.21129402984252,27.697512179125184,88.1831777475577,79.40013019746901,74.59613823005688,101.97463893635961,96.7120420242676,73.76362538089167,89.12954539460712,96.00563180039254,31.214022133180528
5,9,6,15246.505575944984,17511.803711777422,38.016776657825545,92.36505985272224,84.75323032426462,80.32452183054158,42.43767497316295,90.49620536345176,51.23782781381117,52.37989066427275,94.32829769965124,72.91964361374458,89.01807953460464,28.10214643693126,47.584663799662884,87.16461692640175,59.57813937013915,97.46278009027971,88.18224939560488,47.626095277392906,88.6898795202564,52.961222067794985,48.147944577903274,72.29371597039717,60.969698668174374
22,1,5,10898.957261416263,18999.36780223926,34.55139703087612,68.0510036713045,63.349432493330866,69.12595760770961,49.20938282876792,90.2669125111201,71.06861354715491,77.15275264933977,100.37118811322316,91.70302224711294,80.0384367446456,81.55877410630482,54.89622806433621,57.32347259529651,66.38755727728301,91.2792998624843,48.17497014495345,30.8399751481566,90.23999857273172,81.6404732818687,63.400836619548876,75.16285744157095,57.83419049963944
0,1,5,17891.0613886332,22778.707841994634,-6.200674667162872,85.23630406695173,95.48213619512727,56.155620467284365,95.7471208016075,76.2331406760971,51.97001827451553,43.05071771793655,96.32101530104185,55.492580424876486,80.14158375445346,100.56847944445144,81.99746117647223,87.72711075083573,72.13296476092371,99.18516443159167,47.18338336042443,48.58973047181504,70.88343011318264,47.06181215263426,80.62451761808164,52.46090631160634,71.29828753922442
19,12,6,17186.19332011353,15127.064583446292,73.02839501828548,78.32487509863255,67.05903382935013,51.43758086208025,66.64877704303245,75.7155023674129,78.50081141177314,34.71010129528539,92.91351073561506,50.67759632645763,92.8978409968598,81.94244884422704,89.22565412958906,71.13438666596491,70.77446720447446,45.27263144002442,68.30868721306642,72.51756789477555,85.75682835057765,74.6938649232655,93.46495665928113,101.05907813140604,84.24387865700527
12,9,0,15473.742936083827,15594.822272302174,16.627608848651917,89.74320051748472,96.16011000471556,89.6297845139662,59.648423242313335,66.26613026939357,51.86730437260655,57.68199229878546,84.68058926406071,68.82072676088606,73.82543356750746,51.15324230187625,92.11496981292402,70.28032863461563,80.91423935886186,75.5855830687073,49.48175270165028,70.89162100268629,75.0248477908725,94.80635581700888,73.90914305548142,48.21345674065877,98.38462387405625
21,5,2,12348.133320730005,18876.081467351116,33.07716693537292,75.41317610148893,74.38243035149202,79.70501849509245,58.43925757132296,69.90479178366319,97.80693030334761,86.68153654650888,89.68390087984042,68.86157163353104,72.854525224144,56.1941340539905,86.87315360330955,92.10294654031664,84.20281799896759,98.46505321843037,84.27868634987806,73.01759544525194,68.24222734798857,50.85825482048001,89.8686872760948,53.73798933344249,69.25592450895844
22,8,3,13640.146410241156,18094.259117801852,52.86194252511493,72.57060511748139,66.74060883227297,104.61359605506581,71.03743091365526,55.71275687759171,81.05545432475841,62.86347713461238,94.90281708234785,69.80127681198462,76.07974694440479,73.05030280766117,84.38708518420579,65.50415093460376,87.18380275813368,66.02879675051412,83.12020991231628,71.97199790925461,66.54413489714423,79.15277027798456,78.8590315147685,66.21416861742297,63.60009083932822
11,5,2,17692.855846707214,20107.79871372393,19.257470481717064,73.05403577161361,99.57732731383679,75.38915563589222,66.30198732392144,56.6243154897287,58.0091198640682,65.67057539640965,86.24017261396466,60.987734438719926,77.66229054852168,71.20194551197523,82.34897933216712,83.56701051824864,80.86909132448892,85.23063068206244,64.0036498561793,78.10537387630855,41.57935177975868,79.20695624786242,59.94110785353195,37.83629848141051,92.45883923100243
12,7,0,15312.145504803395,15306.6487088225,21.42886794486384,55.80576823623123,80.50110839891623,52.35491521520971,99.07997905031057,98.70136595659959,70.3991032021621,39.08251967664389,51.42172424362762,46.26028774965439,59.54766924791141,94.81432206877831,85.66000774820233,87.12071656810559,53.45114891080628,80.9019195977809,96.60858931326021,27.977208621580743,92.99795764989142,90.82020129210876,79.81424790929128,59.80984570627999,90.40229017307911
23,12,6,14883.817168267278,15161.001868351876,45.29056999485965,91.39093179640936,65.57129487234214,85.8954920213397,57.03368417710089,95.59663188796878,50.11705390168718,84.29025807287988,88.25867526448525,42.03161697734774,73.96127996662747,68.33929861489914,92.23745195377936,46.71144703994895,76.81547206469112,98.83216536667429,65.48489911241124,60.72198691301291,64.82858162582924,51.035339636326036,79.6405127911905,72.77093332433547,42.827113139192406
11,9,1,13263.430094506642,18614.71751034348,51.56020621802358,52.46654059415933,89.53681319955156,53.14389212894591,79.75990382864751,83.14230895826313,80.28486280302837,73.6158091383622,98.27303147949532,70.10764484178345,41.34094833941333,79.98090820077584,95.63539671675184,96.49304272046531,81.46723479220545,76.35922912975225,79.38693791606309,82.52770272703894,67.31269595218752,82.02385726282323,97.24962522328633,41.54676660760086,82.96783309593063
12,3,4,11809.825335659405,16126.403770525485,19.505059060032387,83.98646709367145,82.10869869177982,92.7181468707511,78.9592941535271,78.4987995328269,52.55466000185978,68.28045836801896,78.41276288813015,86.27464264515731,61.0529696116072,63.36415650388961,92.70573909771362,48.59918372212591,66.26110773551389,46.64548669217098,75.26816719209245,77.51575055640322,71.73790283792839,87.92403134810888,83.58169777335543,99.13822964016096,97.49951861124599
6,1,0,14388.715733111709,17065.155987432776,52.53258847235547,84.93676809118017,42.41775961163795,82.69520860482325,64.09618456085356,70.37694808821506,66.47208249166839,82.1780595542472,84.71202363209507,99.3722238722853,74.03102468597304,62.46149608529248,69.99938934652114,77.25268368491392,82.40499749879048,68.50765066632744,70.11551249160016,99.57461199907031,79.23105895593852,59.418674333132564,68.13130395575662,76.91530192453607,55.6420508830611
16,6,5,14011.740947955235,13427.695777512756,20.28332397956553,55.41711170603114,90.00467718523433,80.77805463208853,72.02881537268124,54.01710913086528,97.77834107890493,77.91818397001704,58.373211581633704,76.75373446385805,77.02036277881996,78.5336820751314,98.87446854724229,77.84985257583956,68.1454731456304,96.70231597769721,102.1299814773586,69.23278878767655,64.1198700859983,61.06760809609265,87.3816029231199,84.79999984199107,64.99583552957365
17,8,5,14033.484243370574,15480.967078284642,31.238980405771844,78.69714347350215,92.57987218641331,91.28168053956098,38.259849129687396,84.99416639424066,58.7911962291949,48.629587339251074,92.18509672450107,84.69048842192083,78.96531484549918,68.38803354244017,79.53644434114733,101.60741490158726,83.64675824393383,91.95160347377129,69.8183716934369,89.35280510203941,74.25065907619923,50.51327752173354,61.919161262356894,93.01893012762261,92.70751449823189
15,3,3,19197.975178842415,15051.111258563367,126.55406630677085,57.6561271872038,64.69029785099187,95.29360237406362,93.34385861911086,96.2986644876764,71.60205980532483,100.41068840503455,78.97199916145202,71.90724541140627,65.7595888663117,80.46310097130976,91.21386818344395,52.01340019802125,81.44708400010997,71.65782573370706,46.42402533301605,65.23354645097467,84.76132886154917,57.488671400247576,92.12159880932002,77.27128923679138,82.73569197568952
6,9,6,11634.44327553403,15891.426305266785,130.56960877697708,54.42377618976169,94.67681668709474,75.83290461752907,71.01891361676043,71.724650701441,44.35683907111126,77.47445893751718,101.02008310096315,86.57087866819461,52.75113801446771,90.89341076695509,72.5148862770615,91.6196523708605,91.07871690242219,77.53865957791764,67.79382091986912,47.82034857846566,83.19524452862215,95.18025121247427,95.52588946538901,40.150176661182414,86.54945517712815
8,4,0,16847.194817373616,20146.655639510318,40.78865730232274,67.31384566937821,86.6551821923297,72.03245773132842,63.57187873719703,84.43480265811549,50.03787866909623,72.08183051191774,90.39505939482935,96.2029483633173,54.4464923421507,30.62456418329189,89.295190869532,78.19817369226303,53.94186996423108,76.98797422075945,32.01113582181065,87.60582704552151,70.15720542204497,59.27588066375515,90.68850851753656,91.90770487240432,56.09448136606677
14,5,2,11760.488119057662,18579.696424807003,22.273011333682643,89.08790982513004,72.85717162641963,72.31039152342218,57.590002162097164,80.24862453613397,53.53878759533912,92.67733487624601,80.45587820177714,76.94402560874269,83.08723003659263,96.73485738825332,92.40739198748216,87.75175065792646,70.93099523421725,90.83818575251652,54.54408933264669,75.09202352279642,63.26840543446183,48.12770402268861,33.78344659138431,94.48265183336815,78.26453462327832
13,12,1,10907.595660258012,13785.39388409798,26.13981881674766,43.020183495578415,53.43426368746605,66.45640410021146,78.64749420489089,83.69048449653097,50.58353200140468,65.44797797742164,93.21829422640631,37.097761545613814,56.71005758474488,78.75932763158106,95.44093741520065,58.416618390701515,99.03846893080762,76.39596068539143,93.60795489007624,100.58808921169708,72.19799026372662,77.60951096489306,66.6730317961703,73.2699470440662,81.48652325774128
18,8,5,15079.941127964368,21757.369564263052,28.93463137165341,76.44850958922054,88.87730736263127,75.36150640474726,56.79007827201623,49.066760236273,70.32583900411676,89.03929896697952,71.7291606792153,73.8778151923933,64.83945610163963,36.67756377786138,60.65875971095299,72.474291182324,94.10346251571129,77.70943305004457,55.19694832435132,59.3861993033502,53.62081192737578,92.99875241503035,95.3430185108472,67.09647840277106,99.95218741038036
23,11,5,13328.115548276837,18566.820579312942,0.18961877675510574,78.83966061960302,77.25937663838232,28.244880291731697,103.26640281709065,50.99081157235292,46.356274479161264,63.63129467867154,78.01473310254242,87.60061507751982,72.81678820894801,44.721502430582944,83.84299128041494,92.90580582337356,77.88738952332335,81.68368687151096,57.84016322588326,56.1098886007407,68.01775343057709,76.91501413571135,52.74589172157469,78.9154754817081,83.30529774348786
7,8,1,12012.09545276417,19645.572364296237,23.788254387878407,68.32049927740267,36.14603466998511,56.78138624789722,52.33698762335858,77.55380673116164,98.31210479985266,63.00761858553569,43.11833415830786,74.77861794206282,43.501861997388765,102.96209174255647,78.9118567416985,69.53058388833928,54.14568371704123,91.74227669339389,91.7931258139467,76.05312256140346,73.27663196650818,70.11226438590639,89.68415892264524,94.35651107866325,62.89567579553331
7,12,1,16698.74969838795,19148.827435616317,8.371429432777205,75.66327079555491,71.71017973720073,61.08544458802209,83.42339045070999,95.34904807545793,79.95590350900132,80.41241281869638,94.62662467796873,93.73331706224735,97.23862771192769,68.98833793145835,76.11461773242483,75.21370545385363,41.78940994268443,71.35517521257852,83.77055813160378,35.88021966243565,96.8136374268483,97.00252102826384,76.7921750831273,67.07061343130762,53.826880974284386
10,11,4,17025.831838483435,22978.61310386004,36.65123179525932,58.519078882647015,90.37209802851926,53.507693142544255,90.38969486220203,86.83013424268105,63.4095100182118,73.14570654557708,64.79630847195902,45.41016878782749,64.61630521313737,102.46022878394805,60.16876596524948,70.66118908619976,77.30433788975145,79.74062657980919,33.07226127589286,93.76603053955756,84.69409115269285,55.33711237044218,81.16826228135201,44.29273512963356,72.0541809264131
21,1,2,15058.86367076531,16919.4792551677,48.898994134649804,67.34671048036066,71.16424229376005,66.07367809806118,64.05203678822379,60.609211549428075,93.53382013374367,75.23173646844907,84.45064847826902,53.8729160627946,52.444921732137054,53.542524727162125,59.33262800538977,89.15958292871298,97.77889877066262,71.88405439823951,41.864000245795744,98.01912088142154,64.77895617052248,59.92382970495611,73.87791450860497,98.42670329355218,84.92506134098534
2,5,4,17631.57743244257,18917.093033629266,33.664608083906856,67.8946406211924,73.5737430391108,44.47219488411587,72.96512971852428,75.59241014262473,88.30039623883202,91.96105691906297,71.94785529259165,72.30474733407165,87.64391699443648,65.54679673028026,89.73448121691841,51.72950205161222,73.5345845014744,93.08010859228503,62.84478590366974,100.52054991534938,72.82712415627378,78.04140325658642,89.40323144328963,81.2653243061218,91.80846832098612
1,8,2,18466.29930660711,24542.416394260443,33.09235704640716,63.73785923811116,84.98409260410102,60.18087197733686,57.58223030387914,98.89470713436992,104.97006873849988,91.62567888654253,93.13546289114879,83.75436482115198,83.56714694356597,77.1213535869587,93.94011944876847,48.60876686420818,79.9655846431219,63.606169458483926,49.43919627730475,92.50484114257203,87.8377191041689,54.61951564133104,91.67490686704303,98.36471144099889,87.47126739239063
6,7,6,11078.034713863532,13314.514313402995,148.5510158489743,75.11512691861972,69.60388376710083,89.75493576395716,80.98731785033823,75.33568019952124,89.1298358733471,52.182142777240635,97.05103611639437,97.04445908555803,78.64239592683238,76.06445743001956,64.5371885673763,82.15715592470393,70.32434479944045,84.48164646068366,96.69998090117299,99.48755688682061,99.33564309432383,35.28241721863548,75.7839134661302,81.64458967424954,83.0700921223071
13,8,4,18654.43729302708,16761.814389110066,-6.294567379946877,100.2081865793206,93.2182107338188,77.77035578901587,73.38321665739653,90.87062076946324,68.595319829889,75.83291457573911,89.73941323109025,43.629526515126,66.0132720986616,96.28040745713437,47.497987480169236,67.10943222458418,72.31250981936739,77.23501292774974,45.98803243426092,49.80348062221185,60.08216693240682,86.08631902078527,64.38305507320938,88.7585884393457,94.61170933474985
18,9,6,17883.933799342747,15528.180897805161,-2.6062563817188282,99.71405736446444,94.21584432695839,89.27215569464025,44.900789897815415,77.27328590405287,93.69499917620634,87.18312742560713,67.28589998912074,39.29052972916293,85.12283725569735,48.89242859845887,79.4038704252923,57.158599927262756,64.65277572164497,93.11713939117631,89.26532455636634,34.9698586170725,46.493951883950025,92.85029124995944,68.37107013304134,96.62103633359457,81.77542306500891
20,1,5,15969.139343674779,18926.359773835295,47.47040982738065,92.15636067872981,71.50342701876676,61.237495313748916,60.84584664668043,93.43652445994299,37.29055104702062,79.8211885160373,44.090515340621096,83.46492870837199,46.28190196109347,48.46522762926196,76.58205219181038,33.75270495836311,67.64902202367935,84.61815271324157,71.39704973301801,69.57830744294402,100.26217503760539,90.63279271489867,85.85980582733104,80.16681120913074,57.72560252387532
6,8,0,19053.767718593845,16591.289038558043,-1.7423649518137307,65.73330691711419,41.02492782540285,101.26420008634443,69.60792085481066,87.11164507771261,63.99348663638307,101.93518231115105,64.05189921997538,53.23405101601381,75.02634437067346,81.8144766469205,75.45911038742256,48.45348197577191,72.21216804355795,96.35067484635397,76.59814854500792,58.22819963662884,54.88289613784839,66.90842412777566,94.61424748928961,63.63271561216664,53.767812797349386
0,5,2,11441.894534277078,14530.78696891791,26.470801571851815,45.16226882023999,93.60340408694162,77.26154187638852,84.36961941675267,101.67258747175542,50.99463132592069,87.3919676664199,82.86956603694128,91.2350280030968,88.31079886096624,60.90751496677225,94.18252822169805,85.93464601621419,35.005550800990065,82.5799676848692,74.28785140344188,98.07271994108692,76.8009253513214,66.69611042109328,76.35404695090293,63.63841672314039,64.62743002847334
